make,model,year,trim,engine,drivetrain,transmission,body_style,region
Nissan,X-Trail,2014,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2014,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2014,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2015,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2015,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2015,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2016,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2016,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2016,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2017,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2017,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2017,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2018,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2018,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2018,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2019,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2019,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2019,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2020,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2020,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2020,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2021,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2021,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2021,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2022,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2022,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2022,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2023,20X,2.0L MR20DD,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2023,20Xt,2.0L,FWD,Automatic,SUV,JDM/TZ
Nissan,X-Trail,2023,Hybrid,2.0L Hybrid,FWD,Automatic,SUV,JDM/TZ
Nissan,Note,2005,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2005,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2006,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2006,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2007,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2007,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2008,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2008,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2009,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2009,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2010,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2010,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2011,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2011,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2012,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2012,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2013,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2013,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2014,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2014,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2015,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2015,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2016,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2016,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2017,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2017,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2018,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2018,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2019,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2019,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2020,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2020,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2021,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2021,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2022,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2022,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2023,15X,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Note,2023,e-POWER,1.2L Hybrid,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2005,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2005,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2006,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2006,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2007,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2007,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2008,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2008,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2009,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2009,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2010,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2010,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2011,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2011,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2012,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2012,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2013,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2013,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2014,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2014,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2015,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2015,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2016,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2016,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2017,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2017,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2018,15M,1.5L HR15DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Tiida,2018,18G,1.8L MR18DE,FWD,Automatic,Hatchback,JDM/TZ
Nissan,Juke,2010,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2010,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2011,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2011,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2012,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2012,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2013,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2013,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2014,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2014,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2015,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2015,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2016,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2016,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2017,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2017,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2018,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2018,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2019,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2019,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2020,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2020,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2021,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2021,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2022,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2022,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2023,15RX,1.5L HR15DE,FWD,Automatic,SUV,JDM/TZ
Nissan,Juke,2023,16GT,1.6L Turbo,FWD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2005,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2005,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2005,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2006,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2006,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2006,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2007,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2007,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2007,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2008,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2008,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2008,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2009,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2009,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2009,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2010,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2010,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2010,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2011,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2011,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2011,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2012,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2012,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2012,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2013,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2013,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2013,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2014,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2014,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2014,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2015,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2015,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2015,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2016,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2016,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2016,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2017,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2017,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2017,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2018,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2018,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2018,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2019,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2019,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2019,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2020,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2020,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2020,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2021,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2021,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2021,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2022,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2022,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2022,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2023,GL,4.8L V6,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2023,LE,5.6L V8,4WD,Automatic,SUV,JDM/TZ
Nissan,Patrol,2023,Safari,4.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Nissan,Hardbody,2005,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2006,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2007,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2008,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2009,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2010,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2011,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2012,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2013,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2014,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2015,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2016,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2017,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2018,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2019,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Hardbody,2020,NP300,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2008,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2008,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2009,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2009,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2010,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2010,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2011,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2011,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2012,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2012,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2013,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2013,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2014,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2014,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2015,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2015,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2016,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2016,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2017,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2017,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2018,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2018,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2019,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2019,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2020,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2020,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2021,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2021,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2022,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2022,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2023,LE,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Navara,2023,PRO-4X,2.5L Diesel,4WD,Automatic,Truck,JDM/TZ
Nissan,Bluebird Sylphy,2005,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2005,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2006,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2006,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2007,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2007,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2008,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2008,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2009,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2009,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2010,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2010,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2011,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2011,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2012,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2012,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2013,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2013,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2014,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2014,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2015,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2015,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2016,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2016,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2017,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2017,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2018,20G,2.0L MR20DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Bluebird Sylphy,2018,15S,1.5L HR15DE,FWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2005,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2005,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2006,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2006,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2007,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2007,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2008,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2008,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2009,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2009,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2010,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2010,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2011,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2011,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2012,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2012,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2013,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2013,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2014,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2014,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2015,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2015,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2016,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2016,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2017,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2017,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2018,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2018,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2019,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2019,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2020,250GT,2.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Fuga,2020,350GT,3.5L V6,RWD,Automatic,Sedan,JDM/TZ
Nissan,Serena,2005,Highway Star,2.0L MR20DD,FWD,Automatic,Van/Minivan,JDM/TZ
Nissan,Serena,2005,e-POWER,1.2L Hybrid,FWD,Automatic,Van/Minivan,JDM/TZ
Nissan,Serena,2006,Highway Star,2.0L MR20DD,FWD,Automatic,Van/Minivan,JDM/TZ
